time,vx,vy
22.13,0.4,-0.5
22.14,0.3,-0.7
22.15,0.4,-0.8
22.16,0.4,-0.9
22.17,0.3,-0.7
22.18,0.4,-0.7
22.19,0.3,-0.6
22.2,0.2,-0.4
22.21,0.2,-0.3
22.22,0.1,-0.3
22.23,0.1,-0.2
22.24,0,-0.1
22.25,0,-0.1
22.26,0,0
22.27,0,0.1
22.28,0,0.1
22.29,0.2,0.1
22.3,0.2,0.1
22.31,0.3,0.1
22.32,0.3,0
22.33,0.4,0
22.34,0.3,0
22.35,0.4,0
22.36,0.3,0.1
22.37,0.3,0.3
22.38,0.2,0.2
22.39,0.3,0.4
22.4,0.2,0.3
22.41,0.4,0.3
22.42,0.5,0.3
22.43,0.7,0.3
22.44,0.9,0.3
22.45,0.9,0.4
22.46,0.9,0.5
22.47,0.8,0.5
22.48,0.7,0.4
22.49,0.5,0.5
22.5,0.4,0.4
22.51,0.4,0.5
22.52,0.4,0.5
22.53,0.4,0.4
22.54,0.6,0.5
22.55,0.8,0.5
22.56,0.9,0.4
22.57,1,0.5
22.58,1.1,0.5
22.59,1.2,0.5
22.6,1.1,0.5
22.61,1.2,0.5
22.62,1.1,0.6
22.63,1.3,0.5
22.64,1.3,0.6
22.65,1.2,0.5
22.66,1.2,0.5
22.67,1.1,0.5
22.68,1.1,0.5
22.69,0.9,0.5
22.7,0.8,0.6
22.71,0.7,0.4
22.72,0.7,0.4
22.73,0.7,0.3
22.74,0.5,0.2
22.75,0.5,0
22.76,0.3,0
22.77,0.2,0
22.78,0.1,0
22.79,0,0
22.8,-0.1,0.2
22.81,-0.1,0.2
22.82,-0.1,0.2
22.83,-0.1,0.2
22.84,-0.1,0.2
22.85,0.1,0.1
22.86,0.1,0.1
22.87,0.1,0
22.88,0.1,0.1
22.89,0,0.1
22.9,-0.1,0.1
22.91,-0.1,0.2
22.92,-0.2,0.1
22.93,-0.2,0
22.94,0.1,0
22.95,0.2,0
22.96,0.4,0
22.97,0.5,0.1
22.98,0.5,0.2
22.99,0.3,0.2
23,0.1,0.2
23.01,-0.1,0.2
23.02,-0.5,0
23.03,-0.7,0
23.04,-0.9,-0.2
23.05,-1,-0.3
23.06,-1.1,-0.3
23.07,-1.1,-0.4
23.08,-1.1,-0.4
23.09,-1,-0.4
23.1,-1,-0.3
23.11,-1,-0.1
23.12,-1,-0.2
23.13,-1,-0.1
23.14,-1.1,-0.1
23.15,-1.1,-0.2
23.16,-1.1,-0.3
23.17,-1,-0.4
23.18,-0.9,-0.4
23.19,-0.6,-0.5
23.2,-0.3,-0.4
23.21,0.1,-0.4
23.22,0.3,-0.5
23.23,0.6,-0.5
23.24,0.7,-0.5
23.25,0.7,-0.6
23.26,0.8,-0.5
23.27,0.7,-0.5
23.28,0.7,-0.4
23.29,0.7,-0.4
23.3,0.8,-0.2
23.31,0.7,-0.2
23.32,0.9,-0.2
23.33,0.9,-0.1
23.34,0.9,-0.1
23.35,0.9,0
23.36,0.8,-0.1
23.37,0.8,-0.1
23.38,0.6,-0.2
23.39,0.6,-0.3
23.4,0.5,-0.4
23.41,0.5,-0.4
23.42,0.5,-0.5
23.43,0.5,-0.4
23.44,0.6,-0.3
23.45,0.5,-0.3
23.46,0.6,-0.2
23.47,0.5,-0.2
23.48,0.5,-0.2
23.49,0.4,-0.2
23.5,0.3,-0.2
23.51,0.3,-0.3
23.52,0.2,-0.4
23.53,0.3,-0.4
23.54,0.3,-0.5
23.55,0.3,-0.5
23.56,0.2,-0.7
23.57,0.2,-0.8
23.58,0.1,-0.9
23.59,0,-0.8
23.6,-0.1,-0.7
23.61,-0.1,-0.7
23.62,-0.2,-0.6
23.63,-0.1,-0.5
23.64,-0.2,-0.4
23.65,-0.1,-0.5
23.66,0,-0.4
23.67,0.1,-0.5
23.68,0.1,-0.5
23.69,0.1,-0.4
23.7,0.2,-0.4
23.71,0.2,-0.3
23.72,0.2,-0.3
23.73,0.1,-0.3
23.74,0.1,-0.3
23.75,0.1,-0.3
23.76,0.1,-0.5
23.77,0.2,-0.5
23.78,0.1,-0.5
23.79,0.1,-0.5
23.8,0.1,-0.7
23.81,0,-0.7
23.82,0,-0.8
23.83,0.1,-0.9
23.84,0.2,-0.9
23.85,0.3,-1
23.86,0.4,-0.9
23.87,0.5,-0.9
23.88,0.5,-0.9
23.89,0.4,-1
23.9,0.3,-1.1
23.91,0.2,-1.2
23.92,0.2,-1.4
23.93,0.3,-1.4
23.94,0.5,-1.5
23.95,0.6,-1.3
23.96,0.7,-1.3
23.97,0.9,-1
23.98,0.9,-0.8
23.99,0.8,-0.7
24,0.7,-0.6
24.01,0.6,-0.5
24.02,0.5,-0.4
24.03,0.5,-0.6
24.04,0.5,-0.5
24.05,0.6,-0.7
24.06,0.7,-0.7
24.07,0.8,-0.7
24.08,0.8,-0.6
24.09,0.8,-0.5
24.1,0.7,-0.4
24.11,0.6,-0.3
24.12,0.4,-0.2
24.13,0.3,-0.1
24.14,0.4,0
24.15,0.3,0
24.16,0.5,0
24.17,0.6,0
24.18,0.7,0
24.19,0.7,-0.2
24.2,0.8,-0.3
24.21,0.7,-0.5
24.22,0.7,-0.7
24.23,0.5,-0.7
24.24,0.5,-0.7
24.25,0.4,-0.7
24.26,0.4,-0.6
24.27,0.5,-0.4
24.28,0.7,-0.2
24.29,0.7,-0.2
24.3,0.9,-0.1
24.31,0.9,-0.1
24.32,0.8,-0.1
24.33,0.7,-0.2
24.34,0.4,-0.2
24.35,0.3,-0.3
24.36,0.3,-0.4
24.37,0.4,-0.5
24.38,0.5,-0.6
24.39,0.8,-0.6
24.4,1.1,-0.5
24.41,1.2,-0.4
24.42,1.3,-0.3
24.43,1.3,-0.1
24.44,1.1,0
24.45,1.1,0
24.46,1.1,-0.1
24.47,1.1,-0.1
24.48,1.2,-0.2
24.49,1.3,-0.2
24.5,1.5,-0.2
24.51,1.7,-0.2
24.52,1.9,-0.2
24.53,1.8,-0.2
24.54,1.9,-0.2
24.55,1.8,-0.3
24.56,1.7,-0.2
24.57,1.5,-0.3
24.58,1.3,-0.2
24.59,1.1,0
24.6,1.1,0.1
24.61,0.9,0.2
24.62,0.8,0.3
24.63,0.9,0.3
24.64,0.8,0.2
24.65,0.7,-0.1
24.66,0.7,-0.4
24.67,0.7,-0.7
24.68,0.6,-0.9
24.69,0.6,-0.9
24.7,0.5,-0.8
24.71,0.4,-0.7
24.72,0.4,-0.4
24.73,0.3,-0.4
24.74,0.2,-0.2
24.75,0.3,-0.2
24.76,0.3,-0.3
24.77,0.3,-0.4
24.78,0.5,-0.6
24.79,0.5,-0.6
24.8,0.6,-0.7
24.81,0.6,-0.8
24.82,0.6,-0.9
24.83,0.5,-0.9
24.84,0.4,-1.1
24.85,0.3,-1.1
24.86,0.3,-1.3
24.87,0.3,-1.3
24.88,0.4,-1.3
24.89,0.4,-1.2
24.9,0.5,-1.1
24.91,0.4,-1
24.92,0.5,-0.9
24.93,0.5,-0.8
24.94,0.5,-0.9
24.95,0.6,-0.9
24.96,0.5,-0.8
24.97,0.5,-0.9
24.98,0.6,-0.8
24.99,0.5,-0.8
25,0.5,-0.9
25.01,0.4,-0.8
25.02,0.3,-0.8
25.03,0.2,-0.9
25.04,0,-0.7
25.05,-0.1,-0.6
25.06,-0.2,-0.5
25.07,-0.3,-0.3
25.08,-0.2,-0.2
25.09,-0.1,-0.1
25.1,0.1,-0.1
25.11,0.2,-0.2
25.12,0.5,-0.1
25.13,0.4,-0.1
25.14,0.4,0
25.15,0.2,0.2
25.16,-0.2,0.2
25.17,-0.4,0.3
25.18,-0.6,0.5
25.19,-0.7,0.7
25.2,-0.7,0.8
25.21,-0.4,0.8
25.22,-0.2,0.9
25.23,0,0.8
25.24,0.2,0.6
25.25,0.2,0.6
25.26,0.3,0.4
25.27,0.2,0.4
25.28,0,0.4
25.29,0,0.4
25.3,-0.1,0.6
25.31,-0.1,0.7
25.32,0,0.8
25.33,0.1,0.8
25.34,0.2,0.8
25.35,0.2,0.7
25.36,0.2,0.6
25.37,0.2,0.5
25.38,0.2,0.4
25.39,0.2,0.3
25.4,0.1,0.4
25.41,0.2,0.5
25.42,0.1,0.6
25.43,0.1,0.8
25.44,0.1,1
25.45,0,1.2
25.46,0,1.3
25.47,-0.1,1.3
25.48,-0.1,1.4
25.49,-0.2,1.4
25.5,-0.3,1.2
25.51,-0.2,1.2
25.52,-0.3,1.1
25.53,-0.3,0.9
25.54,-0.3,0.9
25.55,-0.3,0.9
25.56,-0.3,0.9
25.57,-0.4,1.1
25.58,-0.4,1.1
25.59,-0.5,1.1
25.6,-0.5,1.1
25.61,-0.5,1
25.62,-0.5,0.9
25.63,-0.4,0.7
25.64,-0.3,0.6
25.65,-0.3,0.5
25.66,-0.3,0.5
25.67,-0.3,0.7
25.68,-0.3,0.7
25.69,-0.3,0.7
25.7,-0.2,0.9
25.71,-0.1,0.9
25.72,0,1.1
25.73,0.2,1.1
25.74,0.2,1.1
25.75,0.1,1.2
25.76,0,1.2
25.77,-0.1,1
25.78,-0.2,1
25.79,-0.2,1
25.8,-0.1,0.9
25.81,0,1
25.82,0.2,1.1
25.83,0.4,1.2
25.84,0.5,1.3
25.85,0.5,1.3
25.86,0.5,1.4
25.87,0.4,1.3
25.88,0.3,1.2
25.89,0.3,1.2
25.9,0.1,1.1
25.91,0.2,1.1
25.92,0.3,1.3
25.93,0.4,1.4
25.94,0.4,1.7
25.95,0.5,1.9
25.96,0.5,2
25.97,0.3,2
25.98,0,1.9
25.99,-0.3,1.7
26,-0.5,1.4
26.01,-0.6,1.1
26.02,-0.6,1
26.03,-0.7,0.8
26.04,-0.4,0.9
26.05,-0.3,1.1
26.06,-0.2,1.2
26.07,-0.1,1.3
26.08,0,1.4
26.09,0,1.5
26.1,0,1.3
26.11,0,1.1
26.12,-0.1,1
26.13,-0.1,0.9
26.14,-0.3,0.8
26.15,-0.3,0.8
26.16,-0.4,0.9
26.17,-0.4,0.9
26.18,-0.3,0.9
26.19,-0.2,0.9
26.2,-0.2,0.7
26.21,0,0.7
26.22,0.2,0.6
26.23,0.4,0.6
26.24,0.5,0.6
26.25,0.7,0.6
26.26,0.6,0.7
26.27,0.6,0.6
26.28,0.3,0.5
26.29,0.2,0.3
26.3,0,0.3
26.31,-0.2,0.1
26.32,-0.1,0
26.33,-0.1,0
26.34,0.1,-0.2
26.35,0.2,-0.2
26.36,0.3,-0.3
26.37,0.2,-0.6
26.38,0,-0.7
26.39,-0.1,-0.9
26.4,-0.3,-0.9
26.41,-0.4,-1
26.42,-0.5,-1
26.43,-0.6,-0.8
26.44,-0.7,-0.8
26.45,-0.6,-0.6
26.46,-0.7,-0.6
26.47,-0.8,-0.7
26.48,-0.7,-0.6
26.49,-0.8,-0.8
26.5,-0.7,-0.9
26.51,-0.6,-1.1
26.52,-0.6,-1.1
26.53,-0.6,-1.2
26.54,-0.6,-1.3
26.55,-0.7,-1.3
26.56,-0.9,-1.5
26.57,-1,-1.4
26.58,-1.3,-1.5
26.59,-1.3,-1.6
26.6,-1.4,-1.5
26.61,-1.4,-1.6
26.62,-1.2,-1.6
26.63,-1.1,-1.5
26.64,-0.8,-1.3
26.65,-0.6,-1.1
26.66,-0.3,-0.9
26.67,-0.1,-0.7
26.68,0.1,-0.6
26.69,0.1,-0.4
26.7,0.1,-0.4
26.71,0.1,-0.3
26.72,0.1,-0.3
26.73,0.1,-0.2
26.74,0.3,-0.1
26.75,0.4,0.1
26.76,0.6,0.2
26.77,0.7,0.4
26.78,0.6,0.5
26.79,0.5,0.5
26.8,0.5,0.5
26.81,0.3,0.5
26.82,0.2,0.5
26.83,0.2,0.4
26.84,0.3,0.5
26.85,0.4,0.4
26.86,0.5,0.6
26.87,0.5,0.7
26.88,0.4,0.8
26.89,0.5,0.9
26.9,0.3,1.2
26.91,0.2,1.4
26.92,0,1.4
26.93,0,1.5
26.94,-0.1,1.5
26.95,-0.1,1.3
26.96,-0.1,1
26.97,0,0.9
26.98,0.2,0.7
26.99,0.3,0.5
27,0.5,0.7
27.01,0.6,0.8
27.02,0.7,1.1
27.03,0.7,1.3
27.04,0.7,1.5
27.05,0.7,1.7
27.06,0.6,1.7
27.07,0.4,1.6
27.08,0.3,1.6
27.09,0.1,1.3
27.1,0,1.1
27.11,-0.1,0.9
27.12,-0.1,0.8
27.13,0,0.7
27.14,0,0.8
27.15,0.2,0.9
27.16,0.4,1
27.17,0.3,1
27.18,0.4,1
27.19,0.4,1
27.2,0.3,1
27.21,0.3,0.9
27.22,0.2,0.9
27.23,0.3,0.9
27.24,0.4,0.9
27.25,0.4,1
27.26,0.4,0.9
27.27,0.4,1
27.28,0.3,0.9
27.29,0.2,0.9
27.3,0,0.9
27.31,-0.1,0.9
27.32,-0.3,1
27.33,-0.2,1.1
27.34,-0.2,1.2
27.35,0,1.2
27.36,0.2,1.4
27.37,0.6,1.2
27.38,0.9,1
27.39,1.1,0.8
27.4,1.3,0.5
27.41,1.3,0.3
27.42,1.4,0.3
27.43,1.4,0.4
27.44,1.4,0.5
27.45,1.5,0.7
27.46,1.5,0.9
27.47,1.6,1
27.48,1.6,0.9
27.49,1.8,0.8
27.5,1.8,0.7
27.51,1.9,0.5
27.52,1.9,0.5
27.53,2.1,0.4
27.54,2.2,0.5
27.55,2.3,0.6
27.56,2.3,0.5
27.57,2.3,0.4
27.58,2.2,0.3
27.59,2.1,0.1
27.6,1.7,-0.3
27.61,1.4,-0.4
27.62,1,-0.6
27.63,0.6,-0.8
27.64,0.4,-0.9
27.65,0.1,-0.9
27.66,0.1,-1.1
27.67,0.2,-1.1
27.68,0.3,-1.3
27.69,0.4,-1.4
27.7,0.6,-1.6
27.71,0.7,-1.6
27.72,0.7,-1.7
27.73,0.5,-1.7
27.74,0.4,-1.7
27.75,0.2,-1.5
27.76,0.1,-1.4
27.77,-0.1,-1.3
27.78,-0.1,-1.1
27.79,-0.1,-1.1
27.8,-0.1,-1
27.81,0,-1
27.82,0.1,-0.9
27.83,0.2,-0.9
27.84,0.2,-0.9
27.85,0.3,-0.8
27.86,0.3,-0.7
27.87,0.3,-0.5
27.88,0.3,-0.3
27.89,0.2,-0.1
27.9,0.2,0.2
27.91,0,0.4
27.92,0,0.6
27.93,-0.2,0.8
27.94,-0.3,0.9
27.95,-0.3,1.1
27.96,-0.4,1.1
27.97,-0.2,1
27.98,0,0.9
27.99,0.2,0.7
28,0.5,0.5
28.01,0.8,0.4
28.02,1.1,0.2
28.03,1.2,0.1
28.04,1.4,0.1
28.05,1.3,0.2
28.06,1.3,0.3
28.07,1.1,0.5
28.08,1.1,0.7
28.09,1.1,0.9
28.1,1.2,1.2
28.11,1.3,1.2
28.12,1.7,1.3
28.13,2,1.3
28.14,2.3,1.3
28.15,2.5,1.1
28.16,2.6,1.2
28.17,2.5,1
28.18,2.4,1.1
28.19,2.3,0.9
28.2,2.2,0.9
28.21,2.1,0.8
28.22,2.2,0.8
28.23,2.3,0.7
28.24,2.5,0.6
28.25,2.7,0.6
28.26,2.8,0.4
28.27,2.9,0.5
28.28,2.8,0.5
28.29,2.8,0.5
28.3,2.5,0.7
28.31,2.4,0.7
28.32,2,0.7
28.33,1.8,0.7
28.34,1.5,0.7
28.35,1.3,0.7
28.36,1,0.6
28.37,1,0.5
28.38,0.9,0.6
28.39,1,0.5
28.4,1.2,0.4
28.41,1.2,0.5
28.42,1.4,0.4
28.43,1.5,0.2
28.44,1.4,0.1
28.45,1.3,-0.2
28.46,1.2,-0.3
28.47,0.9,-0.4
28.48,0.6,-0.4
28.49,0.6,-0.4
28.5,0.4,-0.4
28.51,0.5,-0.3
28.52,0.6,-0.2
28.53,0.9,-0.3
28.54,1.1,-0.3
28.55,1.6,-0.3
28.56,1.9,-0.3
28.57,2,-0.4
28.58,2.2,-0.3
28.59,2.3,-0.3
28.6,2.2,-0.3
28.61,2.1,-0.3
28.62,2.2,-0.2
28.63,2,-0.3
28.64,2,-0.2
28.65,2,-0.3
28.66,1.8,-0.4
28.67,1.9,-0.6
28.68,1.7,-0.8
28.69,1.9,-1
28.7,1.9,-1.1
28.71,2,-1.1
28.72,2.2,-1.1
28.73,2.3,-1.1
28.74,2.3,-1
28.75,2.1,-1.1
28.76,1.9,-1.2
28.77,1.6,-1.4
28.78,1.3,-1.7
28.79,1,-2
28.8,0.7,-2
28.81,0.6,-2.2
28.82,0.5,-2.1
28.83,0.5,-2.1
28.84,0.6,-2
28.85,0.6,-2
28.86,0.7,-2
28.87,0.8,-2.2
28.88,0.9,-2.2
28.89,0.8,-2.3
28.9,0.8,-2.2
28.91,0.9,-2.1
28.92,0.8,-1.9
28.93,0.9,-1.6
28.94,0.9,-1.4
28.95,0.9,-1.3
28.96,1.1,-1.1
28.97,1.2,-1.1
28.98,1.3,-1
28.99,1.3,-1
29,1.4,-0.9
29.01,1.5,-0.9
29.02,1.4,-0.9
29.03,1.4,-0.8
29.04,1.5,-0.7
29.05,1.5,-0.7
29.06,1.6,-0.6
29.07,1.7,-0.7
29.08,1.8,-0.6
29.09,2,-0.6
29.1,1.9,-0.6
29.11,2,-0.5
29.12,1.9,-0.5
29.13,1.7,-0.3
29.14,1.7,-0.3
29.15,1.5,-0.1
29.16,1.5,-0.2
29.17,1.3,-0.4
29.18,1.2,-0.4
29.19,1.1,-0.7
29.2,1,-0.9
29.21,1,-1.1
29.22,0.9,-1
29.23,0.9,-1
29.24,0.8,-0.8
29.25,0.9,-0.7
29.26,0.8,-0.4
29.27,0.9,-0.2
29.28,1,0
29.29,1,0
29.3,1.2,0
29.31,1.4,0.1
29.32,1.6,-0.1
29.33,1.7,-0.1
29.34,1.8,-0.3
29.35,1.8,-0.3
29.36,1.9,-0.3
29.37,1.8,-0.4
29.38,1.8,-0.5
29.39,1.9,-0.6
29.4,1.8,-0.7
29.41,1.7,-0.8
29.42,1.8,-0.9
29.43,1.8,-1.1
29.44,1.7,-1.1
29.45,1.7,-1.3
29.46,1.6,-1.2
29.47,1.6,-1.1
29.48,1.6,-0.9
29.49,1.6,-0.8
29.5,1.8,-0.7
29.51,1.9,-0.8
29.52,2.2,-0.8
29.53,2.3,-1.1
29.54,2.6,-1.2
29.55,2.6,-1.4
29.56,2.5,-1.5
29.57,2.3,-1.6
29.58,1.9,-1.5
29.59,1.5,-1.5
29.6,1.1,-1.4
29.61,0.8,-1.4
29.62,0.5,-1.3
29.63,0.4,-1.4
29.64,0.3,-1.2
29.65,0.3,-1.1
29.66,0.2,-1.1
29.67,0.2,-0.9
29.68,0.1,-0.8
29.69,0.1,-0.8
29.7,0.1,-0.8
29.71,0.1,-0.8
29.72,0,-0.8
29.73,0.1,-0.7
29.74,0,-0.8
29.75,-0.1,-0.7
29.76,-0.2,-0.7
29.77,-0.4,-0.7
29.78,-0.4,-0.9
29.79,-0.6,-1.1
29.8,-0.7,-1.2
29.81,-0.7,-1.5
29.82,-0.9,-1.6
29.83,-0.8,-1.6
29.84,-1,-1.6
29.85,-1.1,-1.5
29.86,-1.3,-1.3
29.87,-1.5,-1.2
29.88,-1.6,-0.9
29.89,-1.9,-0.7
29.9,-1.9,-0.5
29.91,-2,-0.2
29.92,-2,0.1
29.93,-2,0.2
29.94,-2,0.4
29.95,-2,0.6
29.96,-2,0.7
29.97,-2.2,0.8
29.98,-2.1,0.8
29.99,-2.2,0.9
30,-2.1,1
30.01,-1.8,1
30.02,-1.7,1.1
30.03,-1.3,1.1
30.04,-1.1,1.3
30.05,-1,1.3
30.06,-1,1.4
30.07,-1.1,1.5
30.08,-1.3,1.5
30.09,-1.6,1.5
30.1,-1.7,1.5
30.11,-1.9,1.5
30.12,-2,1.5
30.13,-1.9,1.5
30.14,-1.7,1.5
30.15,-1.5,1.6
30.16,-1.5,1.6
30.17,-1.4,1.6
30.18,-1.4,1.7
30.19,-1.6,1.7
30.2,-1.8,1.7
30.21,-1.9,1.6
30.22,-1.9,1.4
30.23,-1.9,1.1
30.24,-1.6,0.8
30.25,-1.3,0.4
30.26,-1,0.1
30.27,-0.8,-0.3
30.28,-0.6,-0.7
30.29,-0.6,-1.1
30.3,-0.7,-1.3
30.31,-1,-1.5
30.32,-1.2,-1.5
30.33,-1.5,-1.6
30.34,-1.8,-1.4
30.35,-1.9,-1.3
30.36,-2,-1.1
30.37,-2,-0.9
30.38,-1.9,-0.8
30.39,-1.7,-0.5
30.4,-1.5,-0.5
30.41,-1.3,-0.4
30.42,-1.3,-0.4
30.43,-1.2,-0.3
30.44,-1.3,-0.3
30.45,-1.3,-0.3
30.46,-1.4,-0.1
30.47,-1.5,-0.2
30.48,-1.3,-0.1
30.49,-1.2,-0.1
30.5,-0.9,-0.1
30.51,-0.8,-0.2
30.52,-0.6,-0.2
30.53,-0.7,-0.1
30.54,-0.7,-0.1
30.55,-0.8,-0.1
30.56,-0.9,-0.1
30.57,-0.9,-0.1
30.58,-0.8,-0.3
30.59,-0.6,-0.5
30.6,-0.3,-0.7
30.61,-0.1,-0.9
30.62,0.1,-1
30.63,0.3,-0.9
30.64,0.3,-0.8
30.65,0.4,-0.6
30.66,0.5,-0.5
30.67,0.7,-0.3
30.68,0.8,-0.2
30.69,0.8,-0.3
30.7,0.8,-0.5
30.71,0.8,-0.6
30.72,0.7,-0.8
30.73,0.6,-1
30.74,0.6,-1
30.75,0.4,-1.2
30.76,0.5,-1.2
30.77,0.3,-1.1
30.78,0.4,-1.2
30.79,0.4,-1.1
30.8,0.6,-1
30.81,0.7,-0.8
30.82,0.8,-0.8
30.83,1,-0.6
30.84,1,-0.6
30.85,0.9,-0.5
30.86,1,-0.4
30.87,1.1,-0.3
30.88,1.2,-0.1
30.89,1.2,0
30.9,1.3,0.1
30.91,1.3,0.1
30.92,1.3,0.1
30.93,1.3,0
30.94,1.3,-0.2
30.95,1.4,-0.3
30.96,1.5,-0.4
30.97,1.8,-0.4
30.98,1.9,-0.4
30.99,2,-0.2
31,2,-0.2
31.01,1.9,-0.2
31.02,1.9,-0.2
31.03,1.9,-0.3
31.04,1.8,-0.4
31.05,2,-0.5
31.06,2.1,-0.5
31.07,2.3,-0.5
31.08,2.4,-0.6
31.09,2.6,-0.7
31.1,2.5,-0.8
31.11,2.5,-1.1
31.12,2.5,-1.2
31.13,2.3,-1.5
31.14,2.3,-1.5
31.15,2,-1.3
31.16,1.9,-1.1
31.17,1.5,-0.8
31.18,1.1,-0.5
31.19,0.8,-0.3
31.2,0.5,-0.2
31.21,0.2,-0.3
31.22,0.2,-0.3
31.23,0.1,-0.5
31.24,0.1,-0.7
31.25,0.1,-0.6
31.26,0.3,-0.8
31.27,0.2,-0.7
31.28,0.3,-0.8
31.29,0.1,-0.7
31.3,0,-0.6
31.31,-0.2,-0.6
31.32,-0.4,-0.4
31.33,-0.5,-0.3
31.34,-0.6,-0.2
31.35,-0.5,-0.1
31.36,-0.4,0
31.37,-0.1,0
31.38,0.1,0.2
31.39,0.3,0.1
31.4,0.4,0.3
31.41,0.6,0.3
31.42,0.6,0.3
31.43,0.6,0.5
31.44,0.7,0.4
31.45,0.6,0.4
31.46,0.7,0.5
31.47,0.7,0.4
31.48,0.8,0.5
31.49,0.8,0.4
31.5,0.9,0.6
31.51,1,0.5
31.52,1.1,0.7
31.53,1.1,0.6
31.54,1.2,0.6
31.55,1.1,0.6
31.56,1,0.6
31.57,0.9,0.6
31.58,0.8,0.8
31.59,0.8,0.9
31.6,0.7,1
31.61,0.8,1.2
31.62,0.8,1.3
31.63,0.9,1.4
31.64,0.8,1.3
31.65,0.7,1.4
31.66,0.8,1.2
31.67,0.7,1.2
31.68,0.7,1.2
31.69,0.8,1.2
31.7,0.8,1.3
31.71,1,1.4
31.72,1,1.4
31.73,1.1,1.4
31.74,0.9,1.3
31.75,0.9,1.3
31.76,0.8,1.3
31.77,0.8,1.2
31.78,0.7,1.2
31.79,0.8,1.3
31.8,0.8,1.4
31.81,0.8,1.5
31.82,0.6,1.6
31.83,0.5,1.5
31.84,0.4,1.5
31.85,0.3,1.4
31.86,0.2,1.3
31.87,0.1,1.2
31.88,0,1.2
31.89,-0.2,1.2
31.9,-0.3,1.3
31.91,-0.4,1.2
31.92,-0.5,1.3
31.93,-0.5,1.3
31.94,-0.5,1.3
31.95,-0.3,1.2
31.96,-0.2,1.2
31.97,-0.2,1.2
31.98,0,1.2
31.99,0.2,1
32,0.3,1
32.01,0.4,0.9
32.02,0.6,0.8
32.03,0.7,0.8
32.04,0.8,0.7
32.05,0.9,0.7
32.06,1,0.8
32.07,1,0.8
32.08,1,0.9
32.09,1.1,0.8
32.1,1.1,0.8
32.11,1,0.6
32.12,1,0.6
32.13,0.8,0.4
32.14,0.8,0.3
32.15,0.7,0.4
32.16,0.7,0.4
32.17,0.8,0.4
32.18,1.1,0.6
32.19,1.4,0.6
32.2,1.7,0.6
32.21,2,0.5
32.22,2.2,0.5
32.23,2.3,0.4
32.24,2.3,0.3
32.25,2,0.2
32.26,1.7,0.1
32.27,1.5,0.2
32.28,1.2,0.2
32.29,1,0.3
32.3,0.9,0.3
32.31,0.8,0.4
32.32,0.8,0.5
32.33,0.7,0.3
32.34,0.7,0.2
32.35,0.7,0
32.36,0.6,-0.1
32.37,0.5,-0.2
32.38,0.5,-0.3
32.39,0.5,-0.3
32.4,0.3,-0.3
32.41,0.3,-0.3
32.42,0.1,-0.3
32.43,0.2,-0.4
32.44,0.1,-0.5
32.45,0.1,-0.6
32.46,0.1,-0.5
32.47,0,-0.5
32.48,0,-0.4
32.49,0,-0.3
32.5,-0.1,-0.2
32.51,-0.2,-0.2
32.52,-0.3,-0.3
32.53,-0.2,-0.5
32.54,-0.3,-0.6
32.55,-0.2,-0.9
32.56,-0.3,-0.9
32.57,-0.2,-1.1
32.58,-0.1,-1
32.59,-0.1,-0.9
32.6,0,-0.8
32.61,0.1,-0.6
32.62,0.2,-0.6
32.63,0.1,-0.6
32.64,0.1,-0.6
32.65,0,-0.6
32.66,-0.1,-0.8
32.67,-0.3,-0.8
32.68,-0.5,-0.8
32.69,-0.5,-0.8
32.7,-0.5,-0.7
32.71,-0.3,-0.7
32.72,-0.3,-0.6
32.73,-0.1,-0.5
32.74,-0.1,-0.4
32.75,0,-0.4
32.76,0.1,-0.4
32.77,0.1,-0.4
32.78,0.2,-0.4
32.79,0.3,-0.4
32.8,0.3,-0.3
32.81,0.3,-0.2
32.82,0.3,0.1
32.83,0.2,0.2
32.84,0.1,0.4
32.85,-0.1,0.5
32.86,-0.1,0.5
32.87,0,0.5
32.88,0.1,0.4
32.89,0.3,0.4
32.9,0.5,0.3
32.91,0.7,0.4
32.92,0.8,0.6
32.93,0.7,0.6
32.94,0.7,0.8
32.95,0.6,0.8
32.96,0.6,0.9
32.97,0.6,0.8
32.98,0.8,0.8
32.99,0.9,0.9
33,1,1.1
33.01,1.3,1.2
33.02,1.3,1.6
33.03,1.4,2
33.04,1.4,2.2
33.05,1.3,2.4
33.06,1.3,2.5
33.07,1.4,2.3
33.08,1.3,2.2
33.09,1.5,2
33.1,1.6,1.7
33.11,1.6,1.6
33.12,1.6,1.4
33.13,1.4,1.3
33.14,1.3,1
33.15,1.1,0.9
33.16,1,0.7
33.17,1.1,0.6
33.18,1.1,0.4
33.19,1.3,0.5
33.2,1.5,0.3
33.21,1.6,0.4
33.22,1.7,0.2
33.23,1.7,0.1
33.24,1.3,0
33.25,1.1,-0.3
33.26,0.8,-0.6
33.27,0.4,-0.7
33.28,0.3,-1
33.29,0.3,-1.2
33.3,0.4,-1.2
33.31,0.6,-1.2
33.32,0.7,-1
33.33,1,-0.9
33.34,1.1,-0.7
33.35,1.1,-0.6
33.36,1,-0.6
33.37,1.1,-0.4
33.38,0.9,-0.6
33.39,0.9,-0.5
33.4,0.7,-0.6
33.41,0.6,-0.6
33.42,0.4,-0.6
33.43,0.2,-0.7
