time,vx,vy
58.09,-0.1,-0.1
58.1,-0.1,-0.1
58.11,-0.1,-0.1
58.12,-0.1,-0.2
58.13,-0.2,-0.3
58.14,-0.1,-0.2
58.15,-0.1,-0.3
58.16,-0.1,-0.2
58.17,0.1,-0.2
58.18,0.1,-0.1
58.19,0,-0.1
58.2,-0.1,-0.1
58.21,-0.3,-0.2
58.22,-0.5,-0.3
58.23,-0.8,-0.3
58.24,-0.9,-0.4
58.25,-1,-0.2
58.26,-1,-0.2
58.27,-0.9,-0.2
58.28,-0.7,0
58.29,-0.6,0
58.3,-0.4,0
58.31,-0.3,-0.1
58.32,-0.1,-0.3
58.33,0,-0.2
58.34,0.1,-0.4
58.35,0.2,-0.3
58.36,0.1,-0.2
58.37,0.2,-0.1
58.38,0.1,0.1
58.39,0.1,0.1
58.4,0,0.1
58.41,0.2,0.2
58.42,0.2,0.1
58.43,0.4,0
58.44,0.5,0
58.45,0.6,0
58.46,0.7,-0.1
58.47,0.8,0
58.48,0.8,0.1
58.49,0.8,0.2
58.5,0.9,0.2
58.51,1,0.3
58.52,1,0.5
58.53,1.1,0.4
58.54,1.2,0.6
58.55,1.3,0.5
58.56,1.2,0.4
58.57,1.2,0.4
58.58,1.2,0.3
58.59,1.1,0.2
58.6,1.1,0.1
58.61,1.1,0.1
58.62,1,0.1
58.63,1,0.1
58.64,0.9,0.2
58.65,1,0.4
58.66,0.9,0.5
58.67,0.9,0.7
58.68,1,0.7
58.69,1,0.7
58.7,1,0.8
58.71,1.1,0.7
58.72,1,0.8
58.73,0.9,0.8
58.74,0.8,1
58.75,0.6,1.1
58.76,0.6,1.3
58.77,0.5,1.5
58.78,0.5,1.6
58.79,0.6,1.7
58.8,0.6,1.8
58.81,0.7,1.9
58.82,0.8,1.7
58.83,0.7,1.6
58.84,0.8,1.3
58.85,0.7,1
58.86,0.7,0.8
58.87,0.8,0.4
58.88,0.8,0.2
58.89,0.9,0.1
58.9,1.1,0
58.91,1.2,0
58.92,1.4,0
58.93,1.4,-0.1
58.94,1.3,0
58.95,1.2,-0.1
58.96,1.1,0
58.97,0.8,0
58.98,0.6,-0.1
58.99,0.4,-0.1
59,0.3,-0.2
59.01,0.3,-0.2
59.02,0.4,-0.2
59.03,0.4,-0.2
59.04,0.6,0
59.05,0.6,0.1
59.06,0.7,0.2
59.07,0.6,0.2
59.08,0.6,0.1
59.09,0.6,0.1
59.1,0.5,-0.2
59.11,0.4,-0.2
59.12,0.4,-0.2
59.13,0.4,-0.3
59.14,0.4,-0.2
59.15,0.5,-0.1
59.16,0.4,-0.1
59.17,0.6,-0.2
59.18,0.5,-0.2
59.19,0.7,-0.5
59.2,0.7,-0.5
59.21,0.8,-0.8
59.22,0.8,-0.7
59.23,0.8,-0.9
59.24,0.8,-0.7
59.25,0.8,-0.7
59.26,0.8,-0.6
59.27,0.9,-0.5
59.28,0.9,-0.5
59.29,0.9,-0.4
59.3,0.9,-0.3
59.31,1,-0.3
59.32,0.9,-0.2
59.33,0.9,-0.2
59.34,1,-0.2
59.35,1,-0.2
59.36,1.1,-0.3
59.37,1.2,-0.2
59.38,1.2,-0.2
59.39,1.3,-0.3
59.4,1.4,-0.2
59.41,1.4,-0.3
59.42,1.6,-0.4
59.43,1.6,-0.5
59.44,1.9,-0.5
59.45,1.9,-0.6
59.46,2.1,-0.5
59.47,2,-0.5
59.48,1.7,-0.3
59.49,1.5,-0.3
59.5,1,-0.1
59.51,0.6,-0.2
59.52,0.3,-0.2
59.53,0,-0.3
59.54,0.1,-0.3
59.55,0.2,-0.4
59.56,0.5,-0.3
59.57,0.7,-0.3
59.58,1,-0.3
59.59,1,-0.2
59.6,1.2,-0.1
59.61,1.1,-0.2
59.62,1.1,-0.1
59.63,1.2,-0.1
59.64,1.2,-0.1
59.65,1.3,-0.2
59.66,1.5,-0.2
59.67,1.6,-0.3
59.68,1.7,-0.3
59.69,1.8,-0.2
59.7,1.8,-0.3
59.71,1.7,-0.2
59.72,1.5,-0.1
59.73,1.3,-0.1
59.74,1.3,-0.1
59.75,1.1,-0.2
59.76,1.2,-0.1
59.77,1.2,-0.2
59.78,1.4,-0.2
59.79,1.6,-0.3
59.8,1.8,-0.2
59.81,1.9,-0.3
59.82,2.1,-0.3
59.83,2.1,-0.5
59.84,2.3,-0.6
59.85,2.2,-0.8
59.86,2.3,-0.9
59.87,2.3,-1.1
59.88,2.3,-1.1
59.89,2.5,-1.2
59.9,2.4,-1.2
59.91,2.5,-1
59.92,2.1,-0.9
59.93,1.6,-0.5
59.94,0.7,-0.1
59.95,-0.4,0.5
59.96,-1.7,1
59.97,-2.8,1.5
59.98,-3.4,1.7
